"Soup, turkey, chunky, canned, ready-to-serve",5.96,,,236,"1 cup,  (8 fl oz)",532,"1 can,  (18.75 oz)"
"Soup, turkey noodle, canned, condensed",6.88,0.6,0.41,126,".5 cup,  (4 fl oz)",305,"1 can,  (10.75 oz)"
"Soup, turkey vegetable, canned, condensed",7.05,0.5,1.09,123,".5 cup,  (4 fl oz)",298,"1 can,  (10.5 oz)"
"Soup, chunky vegetable, canned, ready-to-serve",7.92,0.5,1.83,245,"1 cup",539,"1 can,  (19 oz)"
"Soup, vegetarian vegetable, canned, condensed",9.78,0.5,3.13,123,".5 cup",298,"1 can,  (10.5 oz)"
"Soup, chunky beef, canned, ready-to-serve",10.08,0.6,0.67,245,"1 cup",539,"1 can,  (19 oz)"
"Soup, vegetable beef, canned, condensed",8.11,1.6,0.89,126,".5 cup",305,"1 can,  (10.75 oz)"
"Soup, vegetable with beef broth, canned, condensed",10.7,1.3,1.64,123,".5 cup",298,"1 can,  (10.5 oz)"
"Soup, beef broth or bouillon, powder, dry",17.4,0,16.71,3.6,"1 cube",6,"1 packet"
"Soup, beef broth, cubed, dry",16.1,0,14.51,3.6,"1 cube",,
"Soup, beef noodle, dry, mix",48.64,2.7,5.1,9.2,"1 packet",,
"Soup, chicken broth or bouillon, dry",18.01,0,17.36,4,"1 cube",2,"1 teaspoon"
"Soup, chicken broth cubes, dry",23.5,0,0,4.8,"1 cube",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Chicken NOODLEO's Soup, condensed",11.9,0.8,1.59,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Chicken Vegetable Soup, condensed",11.9,1.6,2.38,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Beef Broth, condensed",0.81,0,0.81,124,"1 serving, 1/2 cup",,
"Soup, onion, dry, mix",65.07,6.6,4.65,7.5,"1 serving, 1 tbsp",39,"1 packet"
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Beef Consomme, condensed",0.81,0,0.81,124,"1 serving, 1/2 cup",,
"Soup, tomato vegetable, dry, mix",59.9,3,3.77,1.2,"1 tbsp",39,"1 packet"
"Soup, cream of vegetable, dry, powder",52.1,3,17.51,18,"1 packet",,
"Sauce, cheese, dry, powder",33.66,1.1,25.13,35,"1 packet",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, BATMAN Fun Shapes Soup, condensed",7.94,0.8,0.79,126,"1 serving, 1/2 cup",,
"Sauce, teriyaki, ready-to-serve",15.56,0.1,14.1,288,"1 cup",18,"1 tbsp"
"Gravy, au jus, canned",2.5,0,,238,"1 cup",298,"1 can"
"Gravy, au jus, dry",47.49,,,3,"1 tsp",,
"Gravy, beef, canned, ready-to-serve",4.81,0.4,0.21,233,"1 cup",291,"1 can"
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Bean with Bacon Soup, condensed",19.53,6.3,3.13,128,"1 serving, 1/2 cup",,
"Gravy, brown, dry",59.38,2,,6,"1 tbsp",,
"Gravy, chicken, canned, ready-to-serve",5.42,0.4,0.78,238,"1 cup",298,"1 can"
"Gravy, chicken, dry",62.09,,,8,"1 tbsp",8,"1 serving"
"Gravy, mushroom, canned",5.47,0.4,,238,"1 cup",298,"1 can"
"Gravy, mushroom, dry, powder",64.66,4.8,3.26,21,"1 cup,  (8 fl oz)",,
"Gravy, onion, dry, mix",67.64,6,,24,"1 cup,  (8 fl oz)",,
"Gravy, pork, dry, powder",63.57,2.4,24.73,6.7,"1 serving",,
"Gravy, turkey, canned, ready-to-serve",5.1,0.4,0.21,238,"1 cup",14.9,"1 tbsp"
"Gravy, turkey, dry",65.12,,,7,"1 serving",,
"Gravy, unspecified type, dry",58,,,25,"1 cup,  (8 fl oz)",,
"Soup, chicken noodle, dry, mix",62.32,3.2,1.9,74,"1 packet",11.1,"1 packet,  (6 fl oz)"
"Sauce, mole poblano, dry mix, single brand",41.7,10.1,,265,"1 cup, sauce",,
"Sauce, sofrito, prepared from recipe",5.46,1.7,,103,".5 cup",,
"USDA Commodity, spaghetti sauce, meatless, canned",8.7,,4.7,,,,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Beef Noodle Soup, condensed",6.35,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Beef with Vegetables and Barley Soup, condensed",11.9,2.4,1.59,126,"1 serving, 1/2 cup",,
"Soup, beef mushroom, canned, condensed",5.2,0.2,,126,".5 cup,  (4 fl oz)",305,"1 can,  (10.75 oz)"
"Soup, chicken mushroom, canned, condensed",7.6,0.2,1.31,126,".5 cup,  (4 fl oz)",305,"1 can,  (10.75 oz)"
"Sauce, barbecue",36.25,0.6,26.06,250,"1 cup,  (8 fl oz)",9.3,"1 packet"
"Sauce, plum, ready-to-serve",42.81,0.7,,305,"1 cup",19,"1 tbsp"
"Sauce, pizza, canned, ready-to-serve",8.67,2,1.75,63,".25 cup",,
"Soup, tomato bisque, canned, condensed",18.47,0.8,,129,".5 cup,  (4 fl oz)",312,"1 can,  (11 oz), undiluted"
"Soup, tomato, canned, condensed",15.22,1.1,8.23,294,"1 can",148,"1 cup"
"Sauce, salsa, ready-to-serve",6.26,1.6,3.06,259,"1 cup",16,"1 tbsp"
"Sauce, homemade, white, thin",7.4,0.1,4.78,250,"1 cup",125,".5 cup"
"Sauce, homemade, white, medium",9.17,0.2,4.38,250,"1 cup",125,".5 cup"
"Sauce, homemade, white, thick",11.61,0.3,3.98,250,"1 cup",125,".5 cup"
"Sauce, ready-to-serve, pepper or hot",1.75,0.3,1.26,4.7,"1 tsp",1.2,".25 tsp"
"Sauce, ready-to-serve, pepper, TABASCO",0.8,0.6,0.13,4.7,"1 tsp",1.2,".25 tsp"
"Soup, stock, beef, home-prepared",1.2,0,0.54,240,"1 cup",,
"Soup, stock, chicken, home-prepared",3.53,0,1.58,240,"1 cup",,
"Soup, stock, fish, home-prepared",0,0,0,233,"1 cup",,
"Sauce, hoisin, ready-to-serve",44.08,2.8,27.26,16,"1 tbsp",,
"Sauce, oyster, ready-to-serve",10.92,0.3,0,18,"1 tbsp",,
"Soup, minestrone, canned, reduced sodium, ready-to-serve",9,2.4,2.13,245,"1 cup",,
"USDA Commodity, salsa",7,1.4,,,,,
"Sauce, fish, ready-to-serve",3.64,0,3.64,18,"1 tbsp",,
"Soup, shark fin, restaurant-prepared",3.8,0,,216,"1 cup",,
"Soup, cream of mushroom, canned, condensed, reduced sodium",8.1,0.6,2.13,251,"1 cup",,
"Soup, chicken broth, canned, less/reduced sodium",0.38,0,0.22,240,"1 cup",,
"Sauce, teriyaki, ready-to-serve, reduced sodium",15.58,0.1,14.1,36,"2 Tbsp",,
"Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve",13.66,4,3.17,245,"1 cup",,
"Split pea soup, canned, reduced sodium, prepared with water or ready-to serve",11.83,1.9,5.06,253,"1 cup",,
"Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve",11.4,1.9,1.57,245,"1 cup",,
"Soup, Chicken Broth, canned, ready-to-serve",0.43,0,0,235,"1 cup",,
"CAMPBELL Soup Company, HEALTHY REQUEST, Cream of Chicken Soup, condensed",9.68,0.8,5.65,124,"1 serving, 1/2 cup",,
"Soup, cream of asparagus, canned, prepared with equal volume milk",6.61,0.3,,248,"1 cup,  (8 fl oz)",602,"1 can,  (10.75 oz), prepared"
"Soup, chicken vegetable with potato and cheese, chunky, ready-to-serve",5.2,0.3,0.64,245,"1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 98% Fat Free Cream of Broccoli Soup, condensed",8.06,1.6,0.81,124,"1 serving, 1/2 cup",,
"Soup, cream of celery, canned, prepared with equal volume milk",5.86,0.3,,248,"1 cup,  (8 fl oz)",602,"1 can,  (10.75 oz), prepared"
"Soup, cheese, canned, prepared with equal volume milk",6.47,0.4,,251,"1 cup",609,"1 can,  (11 oz), prepared"
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 25% Less Sodium Chicken Noodle Soup, condensed",6.35,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 25% Less Sodium Tomato Soup, condensed",16.13,0.8,9.68,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 25% Less Sodium Cream of Mushroom Soup, condensed",6.45,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 98% Fat Free Broccoli Cheese Soup, condensed",9.68,0.8,2.42,124,"1 serving, 1/2 cup",,
"Soup, cream of chicken, canned, prepared with equal volume milk",6.04,0.1,,248,"1 cup,  (8 fl oz)",31,"1 fl oz"
"Soup, vegetable, canned, low sodium, condensed",12.11,2.1,4.31,126,".5 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 98% Fat Free Cream of Celery Soup, condensed",7.26,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, 98% Fat Free Cream of Chicken Soup, condensed",8.06,0.8,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Chunky Garden Mushroom and Green Pepper Italian Sauce, ready-to-serve",10,2.3,7.69,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Chunky Garden Mushroom Supreme Italian Sauce, ready-to-serve",10,2.3,7.69,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Diced Onion and Garlic Italian Sauce, ready-to-serve",13.85,2.3,9.23,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Flavored with Meat Italian Sauce, ready-to-serve",10,2.3,7.69,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Fresh Mushroom Italian Sauce, ready-to-serve",10,2.3,8.46,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Garlic Supreme Italian Sauce, ready-to-serve",13.08,2.3,10,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Italian Sausage and Garlic Italian Sauce, ready-to-serve",10.4,2.4,8,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Mini Meatball Italian Sauce, ready-to-serve",10,2.3,7.69,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Mushroom and Garlic Italian Sauce, ready-to-serve",10,2.3,7.69,130,"1 serving, 1/2 cup",,
"Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk",7.46,0.3,2.81,252,"1 serving, 1 cup",31.5,"1 fl oz"
"CAMPBELL Soup Company, PREGO Pasta, Mushroom and Parmesan Italian Sauce, ready-to-serve",17.6,2.4,10.4,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Organic Mushroom Italian Sauce, ready-to-serve",10.4,3.2,7.2,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Organic Tomato and Basil Italian Sauce, ready-to-serve",10.4,3.2,7.2,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Heart Smart- Ricotta Parmesan Italian Sauce, ready-to-serve",10.4,2.4,8,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Roasted Garlic and Herb Italian Sauce, ready-to-serve",10,2.3,6.92,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Roasted Garlic Parmesan Italian Sauce, ready-to-serve",10,2.3,7.69,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Heart Smart- Roasted Red Pepper and Garlic Italian Sauce, ready-to-serve",10.4,2.4,7.2,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Tomato, Basil and Garlic Italian Sauce, ready-to-serve",9.6,2.4,7.2,125,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, PREGO Pasta, Zesty Mushroom Italian Sauce, ready-to-serve",13.85,2.3,9.23,130,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Beef with Country Vegetables Soup, ready-to-serve",8.57,2,1.22,245,"1 serving, 1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Chicken and Dumplings Soup",7.35,1.2,0.82,245,"1 serving, 1 cup",,
"Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk",5.73,0,3.33,252,"1 serving, 1 cup",31.5,"1 fl oz"
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Classic Chicken Noodle, ready-to-serve",5.71,0.8,1.22,245,"1 serving, 1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Grilled Chicken and Sausage Gumbo, ready-to-serve",7.35,0.4,2.04,245,"1 serving, 1 cup",,
"Soup, cream of onion, canned, prepared with equal volume milk",7.4,0.3,,248,"1 cup,  (8 fl oz)",602,"1 can,  (10.75 oz), prepared"
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Grilled Chicken with Vegetables and Pasta Soup, ready-to-serve",5.71,1.2,0.82,245,"1 serving, 1 cup",,
"Soup, oyster stew, canned, prepared with equal volume milk",3.99,0,,245,"1 cup,  (8 fl oz)",595,"1 can,  (10.5 oz), prepared"
"Soup, pea, green, canned, prepared with equal volume milk",12.69,1.1,,254,"1 cup,  (8 fl oz)",616,"1 can,  (11.25 oz), prepared"
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, New England Clam Chowder, ready-to-serve",6.94,1.2,0.41,245,"1 serving, 1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Old Fashioned Vegetable Beef Soup, ready-to-serve",5.71,1.2,1.63,245,"1 serving, 1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Microwavable Bowls, Sirloin Burger with Country Vegetables Soup, ready-to-serve",7.35,1.2,1.63,245,"1 serving, 1 cup",,
"Soup, cream of potato, canned, prepared with equal volume milk",6.92,0.2,,248,"1 cup,  (8 fl oz)",602,"1 can,  (10.75 oz), prepared"
"Soup, cream of shrimp, canned, prepared with equal volume low fat (2%) milk",5.64,0.1,2.62,253,"1 cup,  (8 fl oz)",31.6,"1 fl oz"
"Sauce, white, thin, prepared-from-recipe, with butter",8.29,0.1,5.29,,,,
"Sauce, sweet and sour, prepared-from-recipe",16.72,0.4,10.81,,,,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Chicken with Rice Soup, condensed",10.32,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Chicken Won Ton Soup, condensed",6.35,0,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Asparagus Soup, condensed",7.26,2.4,1.61,124,"1 serving, 1/2 cup",,
"Soup, HEALTHY CHOICE Chicken Noodle Soup, canned",5.2,0.8,0.57,243,"1 serving, 1 cup",,
"Soup, HEALTHY CHOICE Chicken and Rice Soup, canned",5.71,0.8,0.37,240,"1 serving, 1 cup",,
"Soup, HEALTHY CHOICE Garden Vegetable Soup, canned",10.04,1.9,2.13,246,"1 serving, 1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Fat Free Beef Gravy",5.08,0,,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Country Style Cream Gravy",5.08,0,1.69,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Country Style Sausage Gravy",5.08,0,1.69,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Fat Free Chicken Gravy",5.08,,,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Golden Pork Gravy",5.08,0,1.69,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Mushroom Gravy",5.08,,1.69,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Fat Free Turkey Gravy",6.67,,,60,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Microwavable Beef Gravy",5.08,0,1.69,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Microwavable Chicken Gravy",5,0,1.67,60,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Turkey Gravy",5.08,0,1.69,59,".25 cup",,
"CAMPBELL Soup Company, FRANCO-AMERICAN Fat Free Slow Roast Beef Gravy",5.08,,,59,".25 cup",,
"CAMPBELL Soup Company, FRANCO-AMERICAN Fat Free Slow Roast Chicken Gravy",6.78,,,59,".25 cup",,
"CAMPBELL Soup Company, FRANCO-AMERICAN Slow Roast Beef Gravy",5.08,0,0,59,".25 cup",,
"CAMPBELL Soup Company, FRANCO-AMERICAN Slow Roast Chicken Gravy",5.08,,,59,".25 cup",,
"CAMPBELL Soup Company, FRANCO-AMERICAN Slow Roast Turkey Gravy",6.78,,,59,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Microwavable Turkey Gravy",5,0,1.67,60,".25 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Broccoli Soup, condensed",9.68,0.8,2.42,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Celery Soup, condensed",7.26,2.4,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Chicken Soup, condensed",8.06,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Chicken with Herbs Soup, condensed",7.26,0,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Mushroom Soup, condensed",7.26,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Mushroom with Roasted Garlic Soup, condensed",8.06,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Onion Soup, condensed",8.06,2.4,3.23,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Potato Soup, condensed",12.1,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Cream of Shrimp Soup, condensed",6.45,0,0,124,"1 serving, 1/ 2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Creamy Chicken Noodle Soup, condensed",8.87,3.2,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Creamy Chicken Verde Soup, condensed",8.06,2.4,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Curly Noodle Soup, condensed",8.73,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, DANNY PHANTOM shaped pasta with Chicken in Chicken Broth, condensed",7.94,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, DORA THE EXPLORER Kidshapes Soup, condensed",10.32,0.8,2.38,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, DOUBLE NOODLE in Chicken Broth Soup, condensed",15.87,0.8,0.79,126,"1 serving, 1/ 2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Old Fashioned Tomato Rice Soup, condensed",18.25,0.8,7.94,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Fiesta Nacho Cheese Soup, condensed",8.06,0.8,1.61,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, French Onion Soup, condensed",4.76,0.8,3.17,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Golden Mushroom Soup, condensed",8.06,0.8,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, GOLDFISH Pasta with Chicken in Chicken Broth, condensed",9.52,0.8,0.79,126,"1 serving, 1/2 cup",,
"Soup, tomato bisque, canned, prepared with equal volume milk",11.73,0.2,,251,"1 cup,  (8 fl oz)",609,"1 can,  (11 oz), prepared"
"Soup, tomato, canned, prepared with equal volume low fat (2%) milk",8.95,0.6,6.53,252,"1 serving, 1 cup",31.5,"1 fl oz"
"CAMPBELL Soup Company, CAMPBELL'S Red and White, GOLDFISH Pasta with Meatballs in Chicken Broth Soup, condensed",8.73,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Green Pea Soup, condensed",21.88,3.1,4.69,128,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Hearty Vegetable with Pasta Soup, condensed",15.08,1.6,6.35,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Homestyle Chicken Noodle Soup, condensed",7.94,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Manhattan Clam Chowder, condensed",9.52,1.6,1.59,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Mega Noodle in Chicken Broth, condensed",11.9,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Minestrone Soup, condensed",13.49,2.4,2.38,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, New England Clam Chowder, condensed",10.32,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Oyster Stew, condensed",2.38,0,0,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Pepper Pot Soup, condensed",7.14,0.8,0.79,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Scotch Broth, condensed",8.06,1.6,0.81,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Southwest Style Pepper Jack Soup, condensed",10.48,3.2,2.42,124,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Vegetarian Vegetable Soup, condensed",14.29,1.6,4.76,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Vegetable Soup, condensed",16.67,2.4,5.56,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Vegetable Beef Soup, condensed",11.9,2.4,1.59,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Tomato Soup, condensed",15.22,1.1,8.23,148,"1 cup",294,"1 can"
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Tomato Bisque, condensed",18.25,0.8,11.9,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Split Pea with Ham and Bacon Soup, condensed",23.44,3.1,3.13,128,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S Red and White, Southwestern-Style Chicken Vegetable Soup, condensed",16.67,3.2,2.38,126,"1 serving, 1/2 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, Baked Potato with Cheddar & Bacon Bits Soup",9.39,0.8,1.25,245,"1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, Baked Potato with Steak & Cheese Soup",8.57,1.2,1.22,245,"1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, Barbeque Seasoned Burger Soup",11.43,2,4.08,245,"1 cup",245,"1 serving"
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, BBQ Seasoned Pork Soup",8.98,2,2.04,245,"1 cup",245,"1 serving"
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, Beef Rib Roast with Potatoes & Herbs Soup",6.94,0.8,2.45,245,"1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, Beef with Country Vegetables Soup",7.35,1.2,1.63,245,"1 cup",,
"CAMPBELL Soup Company, CAMPBELL'S CHUNKY Soups, Beef with White and Wild Rice Soup",9.8,0.8,2.04,245,"1 cup",,
